ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
46,Dressler,X,6/30/2026,"Harto de seguir viviendo en esta casa, no solo tengo que tolerar a la cochina de mi vecina que deja el baño sucio, tengo que soportar a los venezolanos de mierda que se mudaron, solo toca hacer horas extras para juntar dinero y mudarme.",https://x.com/SCelesteGoku/status/2077087489433415836,USER_046,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.72,requiere verificacion y validacion,No,,,,,,NO
366,Cristian,Facebook,2026-06-26,#NOALAIMPUNIDAD que sea procesado como todos los asesinos que pendejada estaría haciendo para que se disparará accidentalmente y así nos garantizan la seguridad,https://www.facebook.com/permalink.php?story_fbid=pfbid0DQWjVdastWCWWB3aDyvFXEyEr2J5jKjqMCw6cQj5jh8Khg9jn5uvdLdA5HAsXPbPl&id=100076242561758&comment_id=838214285468450,USR_00000282,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
685,Willian,X,2026-07-13,"Carmen de Blanco
Desempeñó un rol muy importante en la Asociación de Bibliotecarios de El Salvador como presidenta en 1993 hasta 1994. 



#OrgulloABES #Bibliotecaria #MujerSalvadoreña #TODOSSOMOSABES",https://x.com/ABESelsalvador/status/1373096641734017024,USER_113,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Semblanza biográfica de bibliotecaria salvadoreña, cultural/histórico.",NO,,,,N/A,,NO
1017,Willian,Facebook,2026-07-14,En futbol las payasadas se pagan caro.,https://www.facebook.com/adalberto.blanco.311?comment_id=Y29tbWVudDoxNTMxMDAzNTQyNDA1NDE0XzE3OTk0ODUyMjEyMjE1Mjc=,USER_396,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.85,"Dicho futbolero sobre consecuencias de malas conductas, humor limpio.",NO,,,,N/A,,NO
181,Dressler,X,7/11/2026,"@Newhamben05
 
@AMIRK232
 mamad polla española moros de mierda",https://x.com/ffxxxxxxxxccxxx/status/2077140131484430823,USER_181,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
936,Willian,X,2026-07-14,"Esta es la ley:

Marero visto, Marero muerto",https://x.com/oskarmen72/status/1509328200018677761,USER_318,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,Declaración del dicho de incitación como si fuera la ley vigente.,NO,,,,N/A,,NO
167,Dressler,X,6/23/2026,"Joder y no hay nadie que les vea y les dé una paliza de muerte a esos moros de mierda,hay que salir a las calles ya y mandarlos de vuelta a palos",https://x.com/CruzadoAntiwoke/status/2077368134583964043,USER_167,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.82,requiere verificacion y validacion,No,,,,,,NO
792,Willian,X,2026-07-14,Seria bueno aser un grupo de exterminio de las comunidades que ya conosen a los mareros la cosa es que ud los policias nos isieran paro de no agarrarlos cuando los mandara la fiscalia,https://x.com/NoeMald08379254/status/1256047594763169793,USER_180,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,"Propuesta directa de organizar un grupo de exterminio comunitario contra mareros, pidiendo complicidad policial.",NO,,,,N/A,,NO
70,Dressler,Facebook,6/14/2026,El único rival fuerte en todo el mundial para Argentina.,https://www.facebook.com/hernandez.peter.9?comment_id=Y29tbWVudDoxMzUxMDk4NjE3MDAwMTgzXzEwNzMxMjExOTUwNjE2MjE=,USER_070,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
326,Cristian,X,2026-06-07,El gobierno del hijueputa de @nayibbukele es el más corrupto de la historia de El Salvador,https://x.com/Twiristaah/status/2059123717565739270,USR_00000198,Lenguaje Ofensivo,Ataque personal,Gobierno,Salvadoreño,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa; jerga salvadoreña: hijueputa).",No,,,,,,Sí
312,Cristian,X,2026-06-07,"Un sinverguenza narcisista ególatra carnicero hijo de puta corrupto que figurará como el más prolífico en corrupción en toda la historia de El Salvador! Entiendan que este hijueputa no lo hace por que les importe esos niños,NO NO NO, lo hace para mostrar que bueno pero es SATANÁS",https://x.com/lopeznelsonr/status/2059757777715917122,USR_00000171,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijo de puta, hijueputa, puta; jerga salvadoreña: hijueputa).",No,,,,,,Sí
123,Dressler,X,6/23/2026,"Y diciéndonos a los morenos ""negros de mierda"" o ""indios de mierda""
que risa que los argentinos estén usando la carta de apoyar un país colonialista cuando ellos se la viven diciendo que son europeos y tratan de indios a todos en el continente",https://x.com/cehernandez1980/status/2076905459894849839,USER_123,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.73,requiere verificacion y validacion,No,,,,,,NO
340,Cristian,X,2026-06-07,Hasta cuándo hara lo que se le de la gana a este HDP....,https://x.com/AzukaRoberto/status/2055771369061646763,USR_00000265,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
766,Willian,X,2026-07-14,Que los fusilen a ellos!! por Mulas. Los mareros no respetan a nadie!! asi agarran miedo. el que quiera morir que lo haga!!,https://x.com/AldanaR9/status/745849532978704385,USER_156,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.8,"Llamado a fusilar a mareros acusados de ser 'mulas' de droga, justificando con miedo social.",NO,,,,N/A,,NO
132,Cristian,X,2026-05-30,Si caca.,https://x.com/JosuePlatero_/status/1288686010528825345,USR_00000098,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
791,Willian,X,2026-07-14,Primero Dios no pierda ese brazo y que salga con bien de todo esto. Ojala regresará la. Sombra negra o algun grupo de exterminio que no les de aguas hasta eliminar a esos mareros de m13rd4,https://x.com/GuardadoRolando/status/1258618695825395712,USER_179,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Deseo explícito del regreso de 'Sombra Negra' (escuadrón de la muerte histórico salvadoreño) para exterminar mareros.,NO,,,,N/A,,NO
90,Dressler,X,6/8/2026,Te das cuenta por qué nos odian? Son unos negros de mierda,https://x.com/Luzdivine11Sol/status/2077560642924388378,USER_090,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.79,requiere verificacion y validacion,No,,,,,,NO
583,Willian,X,2026-07-13,#DeCultura ¿Ya cenaste? Y tú con qué prefieres acompañar este manjar de los dioses al que llamamos pan francés...  #ComidaSalvadoreña #BicentenarioES,https://x.com/Cultura_DES/status/1437936703033917443,USER_054,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Pregunta cultural sobre gastronomía típica, limpio.",NO,,,,N/A,,NO
55,Dressler,X,5/31/2026,"Ser extranjero no es una nacionalidad, son Venezolanos de mierda que deben ser encerrados de por vida o deportados de inmediato",https://x.com/SushiNinja420/status/2074480419924300220,USER_055,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.82,requiere verificacion y validacion,No,,,,,,NO
487,Cristian,Facebook,2026-07-12,Fíjense que eso Berga me vale,https://www.facebook.com/permalink.php?story_fbid=pfbid02vDkUGCgRxMepBLYC8mP9MeVKkAvdGaDMFqQinQYCRBnSZ21gmNt8abPVwuxcc9WGl&id=61557595356856&comment_id=1126776669361997,USR_00000324,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
1063,Willian,Facebook,2026-07-14,Hay seguridad y eso vale muchísimo,https://www.facebook.com/omaira.martinez.58323?comment_id=Y29tbWVudDoxNTA4NjEyMDg0NjExNTA2XzE1NjU0MDkwMTUyMTA5NDE=,USER_442,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.85,"Elogio a la seguridad como valor turístico, positivo.",NO,,,,N/A,,NO
1007,Willian,Facebook,2026-07-14,"Equivocado no está, Son las selecciones mas sólidas y sin una ayuda arbitral, La más débil es la que partido a partido le han puesto selecciones más débiles y aún así les a tocado quitarse la máscara y ayudarles para que avancen, Todos sabemos de quién hablo",https://www.facebook.com/edgara.ortega.5?comment_id=Y29tbWVudDoxNTMxMDg3OTM5MDYzNjQxXzE2ODExMTY1NDI5NDQ4OTM=,USER_386,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.75,"Opinión deportiva crítica sobre arbitraje sin insulto directo, caso difícil (crítica legítima).",NO,,,,N/A,,NO
333,Cristian,X,2026-06-07,"No entiendo porque las autoridades de El Salvador, le ha dejado pasar muchas ilegalidades a esta mier💩💩 de Yeik. Por que este hijueputa es intocable? Por que le dejan pasar tantas mierdas? Que corona tiene este cerote ? @PNCSV @Vi11atoro @nayibbukele @FiscalGeneralSV",https://x.com/El_Paquidermo/status/2055705727419781285,USR_00000259,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, cerote; jerga salvadoreña: hijueputa, cerote).",No,,,,,,Sí
060,Cristian,X,2026-05-24,Crees que se va ir? si aquí lo tienen bien pagado por pasar lamiendo huevos del gobierno,https://x.com/canas_luis36217/status/2007634582624227450,USR_00000039,Otro,Crítica institucional,Gobierno,Salvadoreño,No,No,Sí,0.70,"Texto político/institucional sin toxicidad inequívoca. Usa voseo, caliche o léxico registrado como salvadoreñismo.",No,,,,,,No
324,Cristian,Facebook,2026-06-26,Puta ese peyote ya lo dejo sin neuronas a este enclenque convertido en dictador Ahora resulta que tenemos oro mucho más que cualquier país más grande que el jalvador Tremenda pendejadas de el hijo de endorgan y las focas aplaudiendo cómo pendejos Ya no fume esa mierda maitro aparte que lo tiene como fideo le está quemando el poco cerebro que tiene,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid0ZKdRRFR7Fi31hB4m92VoZhFcfuEBCXb177dqAKB2fsHZzQHBWWoJJaMUYX5J2BqUl?comment_id=1155602372751661,USR_00000240,Lenguaje Ofensivo,Burla,Gobierno,Salvadoreño,No,Sí,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejos, mierda, puta, pendejo; jerga salvadoreña: maitro).",No,,,,,,Sí
977,Willian,X,2026-07-14,"Y mi hermano asesinado en el 2015 por las pandillas duerme en alguna fosa comun porque no hemos encontrado su cuerpo todavia. Ya basta de de empatia con los mareros, si no conoces la realidad de El Salvador.",https://x.com/OptionLoans/status/1637950707923062784,USER_357,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.65,"Rechazo explícito a la empatía hacia mareros, motivado por pérdida personal de un hermano.",NO,,,,N/A,,NO
159,Dressler,X,6/14/2026,"Claro, hay más españoles en Argentina porque en España  son unos moros de mierda....y españolas violadas",https://x.com/estamosenelair/status/2077505901284786262,USER_159,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.85,requiere verificacion y validacion,No,,,,,,NO
510,Willian,X,2026-07-13,Gracias a Rosemarié Mixco Estrada por retomar la publicación de ayer en el Tres Mil y otro texto que publiqué hace unos años en el Dioy. #GraciasTotales #MujeresSV #CulturaSV #EfeméridesSV,https://x.com/ccdinarte2010/status/2040855542231421009,USER_008,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Agradecimiento cultural, cita fuentes hemerográficas, limpio.",NO,,,,N/A,,NO
238,Cristian,X,2026-06-02,"Aaajajajajajajajajajaj me encantan los finales felices. Y Salvadoreño el muy pendejo aaajajajajajajajajajaja Al chile que bueno, me da gusto, solo así se darán cuenta de que los gringos los odian, no importa que se arrastren ante ellos",https://x.com/GustavoRocMtz/status/2045899758430982650,USR_00000183,Discurso de Odio,Xenofobia,Nacionalidad,General Español,Sí,Sí,Sí,0.86,Ataca o degrada a un grupo identificable mediante insulto o generalización. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejo).,No,,,,,,Sí
578,Willian,X,2026-07-13,I chose con todo mi corazón  #comidasalvadoreña #elsalvador,https://x.com/ThatExpatMom/status/1724543153544274429,USER_049,No Tóxico,N/A,N/A,Código-Mezclado,NO,NO,NO,0.85,"Code-switching inglés/español expresando cariño por la comida salvadoreña, limpio.",NO,,,,N/A,,NO
1089,Willian,Facebook,2026-07-14,Que guapa mujer y pase feliz año 2023 y fuerte abrazo todo,https://www.facebook.com/jaimeescobar4955?comment_id=Y29tbWVudDoxMDE2NzMwNTgzNzk0MDM4NV81NDU1ODA3OTA4MTU3MDg=,USER_468,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.8,"Cumplido y felicitación de año nuevo, positivo.",NO,,,,N/A,,NO
037,Cristian,X,2026-05-24,Jueputa hasta aqui sono el vergaso doña @LaRodriguezCJ,https://x.com/ulisespeed/status/1450489676687712259,USR_00000017,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: jueputa; jerga salvadoreña: jueputa).",No,,,,,,Sí
300,Cristian,X,2026-06-07,Roberto Silva La fiscalía es una mierda,https://x.com/ESPatriaQuerida/status/2060145759123914940,USR_00000235,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
864,Willian,X,2026-07-14,¿O sea que prefieres seguirles pagando la comida a mareros asesinos condenados y no quitarte ese gasto innecesario aplicándoles la pena de muerte?,https://x.com/KostasPapadi/status/2066914749489562073,USER_248,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Español Estándar,NO,NO,NO,0.65,Endorso explícito de pena de muerte para mareros condenados como alternativa a costear su alimentación.,NO,,,,N/A,,NO
353,Cristian,X,2026-06-07,"Si, pero paso a paso no a lo pendejo si queremos tener una oportunidad en el futuro , por mas que creas que los pajaritos qué tenes en la mente vuelan no vuelan ,es, el salvador muchacho ya desperta de una buena vez , esta bien el trabajo hasta hoy del bolillo",https://x.com/josue6565655/status/2063409559310320058,USR_00000277,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
673,Willian,X,2026-07-13,Festejemos el Día del Padre con amor y alegría.  ¡Que se diviertan! #DiadelPadreSV,https://x.com/Fosaludoficial/status/876113812981776385,USER_105,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Saludo institucional (salud) por Día del Padre, positivo.",NO,,,,N/A,,NO
725,Willian,X,2026-07-14,"Cuantas canciones escribió Pancho Lara, ¿pueden nombrar alguna aparte de El Carbonero?
#Musicasalvadoreña #cantautor #arteSV #culturaSv",https://x.com/pancholarasv/status/1138846147827687424,USER_129,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Pregunta trivia sobre cantautor salvadoreño, cultural/música.",NO,,,,N/A,,NO
1076,Willian,Facebook,2026-07-14,"Dios lo tenga en su Santa Gloria,gracias x apoyar a la juventud el cuando el alumno se ausentaba x alguna razón ,mandaba a llamar al alumno para ver el porq de su ausencia y darle su apoyo Mis condolencias a la familia Dios les dé fortaleza en estos duros momentos",https://www.facebook.com/gladys.guzman.16121?comment_id=Y29tbWVudDo4NTgxMDA1Njk2OTY4NjNfOTUxNTIyMjQzMjgxNzQy,USER_455,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Condolencias detalladas y respetuosas por fallecimiento de una figura educativa, positivo.",NO,,,,N/A,,NO
1125,Willian,Facebook,2026-07-14,Doctor Aguirre presidente,https://www.facebook.com/elisa.dolores.2025?comment_id=Y29tbWVudDoxNTAwMjgyNDY4Nzc5OTMyXzk1OTMxNTQzMzc4MTY5OA==,USER_502,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.75,"Apoyo político simple, sin agresión.",NO,,,,N/A,,NO
676,Willian,X,2026-07-13,"270 estudiantes del Centro Escolar Caserío El Desagüe, Cantón Belén Guijat, recibieron pupitres nuevos que serán de ayuda para mejorar sus condiciones educativas. 

#MiNuevaEscuela #EducacionSV",https://x.com/AronetteMencia/status/1707489209294930267,USER_107,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Noticia de entrega de pupitres escolares, institucional positivo.",NO,,,,N/A,,NO
944,Willian,X,2026-07-14,"Bueno, hay que darle piso ya que no hace nada bueno y dice que es de la pandilla, el pueblo debe también utilizar el Lema. Pandillero visto,  pandillero Muerto....¡¡¡¡¡¡",https://x.com/ZYLONGAME/status/1138929332871729158,USER_325,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros,Español Estándar,NO,NO,NO,0.75,Llamado a violencia física ('darle piso') y adopción popular del lema de disparar a la vista.,NO,,,,N/A,,NO
533,Willian,X,2026-07-13,Ya se nos jodio el arquero y ni hemos iniciado el juego #SelectaSV,https://x.com/Roberto_Dubon/status/1489049333492244482,USER_023,No Tóxico,N/A,N/A,Salvadoreño,NO,NO,NO,0.8,"Uso de 'jodio' (vernáculo centroamericano) sobre una lesión/situación deportiva, no dirigido a una persona. Caso difícil, palabra fuerte hacia un hecho.",NO,,,,N/A,,NO
253,Cristian,X,2026-06-02,"Si algo tiene este hijuelagranputa es que procura que los asesores que tiene, le informen de las cosas que son impopular antes que se vuelva ""mainstream"" aunque el cerote no sepa nada de que va el tema o aunque si sepa pero sea impopular, y el hecho de que las IA están reemplazando humanos es un hecho pero como en El Salvador eso no esta afectando en nada porque no se produce nada, tiene la libertad de ser metido y salir en caballo blanco a decir lo que el mundo quiere escuchar que alguien medianamente conocido lo salga a decir y con eso VUELVE A SER POPULAR EN EL MUNDO DE REDES SOCIALES POR OTRO TIEMPO y el país sigue valiendo verga con sus problemas no resueltos. Hasta me rasco la cabeza de que hijueputa más metido y falto de atención es ese",https://x.com/SanmichaelArch1/status/2043777606403887477,USR_00000197,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, cerote, verga; jerga salvadoreña: hijueputa, cerote, verga).",No,,,,,,Sí
